kanji,pc1_loading,pc2_loading
短,-0.003114484042720573,-0.001026470379021102
竜,0.00042950909520584935,-0.0051567679017407095
盛,0.002324210124013116,0.009318764735814713
鬼,-0.004739392396000798,0.0017276536689695757
脇,0.021047460604370433,0.010836666508345378
利,0.0017241337030266736,0.013785567137810484
柄,-0.003935025149750314,0.0006782937936627136
板,-0.0025664560596005332,0.0013036376886161236
武,-0.005939893722300764,-0.014881800505565954
我,-0.0011212890002717756,0.004957559043753115
沓,0.029267572314412904,-0.01887717529933473
厩,0.005080482406978441,0.018233147301599906
褒,-0.0033236379575408885,-0.0031607361812217545
両,0.023528643599829147,0.005055425097118644
畔,0.043491523670864785,-0.02406316060094376
鏡,-0.004881323848086807,-0.0010977899929108885
差,-0.012405338948247831,-0.01238503218892778
堅,-0.006829026119573817,-0.004014215372771187
答,-0.004628717643374234,-0.003207311512504957
桃,0.002113072000650531,0.004164596886353897
飛,0.008296585939830925,-0.00861113310613874
渡,0.0041649639212577826,0.010335308523446206
育,-0.0051402968323965865,-0.0040316626751864745
楊,0.0028614450318901574,0.013795616603453782
甫,0.0028403928120985513,-0.011240194032303872
母,0.004690792813050143,0.006014549211304987
遊,-0.001329829873508541,0.0028922298175857127
仏,0.012717761433412805,0.01650769123529309
暮,-0.0033720068075086145,-0.0013860306195127659
楚,-0.006191541312629126,-0.0068985935707852886
榑,-0.004612423780531472,-0.004741178546497621
鼎,0.000773065648637227,0.008044975408592399
篠,0.008796253326700806,-0.0007832106991925872
礼,-0.009202418968926354,-0.006066032903854875
禅,0.005519440417709299,0.014251609291707174
司,-0.002888314999012746,-0.0039764895239856315
皷,-0.005228169679605358,-0.004575830593128618
毛,-0.006716936338349598,-0.004325913979838427
麓,-0.005321776573056088,-0.002337149023576726
桧,-0.0017882037414685532,0.0021342022005995677
児,-0.005582185229311994,-0.005087472168472382
乗,0.027288268832793765,0.02804144457894247
恵,-0.007846296893902423,-0.0159711599847101
迫,0.014905989125028241,0.025905400240551064
的,0.007518443578599053,0.0039655907241861734
施,-0.008186238698778261,-0.00361938163869808
具,0.006727449308771588,0.01820653106485872
瀧,-0.006069660558068435,-0.0017988216490189435
印,-0.00268502290459364,-0.0005558606216917892
依,0.03343800720117844,-0.03414985013151063
那,-0.008258582052262185,-0.007409339507427264
予,-0.003169375651235809,-0.002461047417273045
車,0.001853574099910337,0.004587161090075134
玄,-0.003320640809516302,-0.00228804970829408
蕃,0.003967939624083827,0.005201832786792522
鉄,-0.0011123527559998014,0.006716194558665208
砲,0.0049992825691959,0.009888662118497907
農,0.0013910710157633331,-0.0073296966254905544
界,-0.003998968235120785,-0.002314765561653073
炊,-0.0025264923316901376,0.0034420510565924315
勝,-0.0033445874817044077,0.0006650523718005035
望,-0.009555283617219057,-0.011093499896059397
桐,-0.0027873028553661544,-0.0013104192871292275
霧,-0.0044668582447067425,-0.0038552708070785577
腰,0.037642685842062526,0.028775519176475205
才,0.01742656215492747,0.013720843098779417
柘,0.01446356450869231,0.022416757926695507
菖,0.014535806161929125,0.03657007225968087
蒲,0.020749189947182792,-0.01186133815382331
摺,-0.005538615920036949,-0.0008403916432800687
楯,-0.0014993889787939267,0.00276775208975739
種,0.04151553873168197,-0.023682398443497593
問,-0.005968705847495938,-0.0030575071521733283
服,-0.008355335243396184,-0.011739863030441623
枅,-0.0033236379575408885,-0.0031607361812217545
琉,-0.002724461710621238,-0.005748909208213221
喰,0.005527626534802789,0.02439780395123773
鳳,-0.0005144753934459114,-0.0011756833923893869
凰,-0.0004104674496455504,0.003957935555180498
槙,-0.006132449688490508,-0.005655654856815689
柱,0.02530505574263552,0.002340049111458841
泥,0.01957468809697445,0.04101886582269721
諸,-0.004069036164867258,-0.003536640926139788
鷺,-0.0012395237346304814,0.0032594825229419005
流,-0.001676498539544743,-0.005651618733899291
近,-0.0032332963231876594,-0.0028631166883282076
雁,0.02631692621547269,0.011219314308123531
把,-0.0035279909364165757,-0.0031530798070265927
強,0.0003051286603760245,0.011308479770149166
宿,-0.0031490384502544048,0.0033129017009328973
底,-0.005816610715770987,-0.003365260258342175
潤,-0.005819663535676679,-0.0027433713404792256
呉,-0.005013862782120072,-0.004436236897084739
柴,0.012862214333404011,0.027510941912447427
初,-0.005492203435173861,0.0033026947038099566
埋,0.021625824168552056,0.004672510699541635
当,0.003056712183398872,-0.014576732835286451
兄,-0.0016600673221398208,0.0028233934163290376
可,-0.003425460234208646,-0.006598444255049494
