kanji,pc1_loading,pc2_loading
春,-0.01775779677572093,0.0038878484784573343
向,0.01633342343316204,0.000535846152941294
之,-0.03571486640605025,-0.05792695074071633
立,0.01951425357700881,-0.00261262699875918
熊,-0.01595049400241457,-0.018131692782627447
林,0.06649617736099475,0.018121877157979877
辺,-0.0018052432283878713,-0.014350931564064027
秋,0.08120118040928852,0.018348174354072627
太,0.05919062927892618,0.022348790269339308
飯,0.03452061026402559,-0.02047800299557312
鳥,-0.0071013810742011265,-0.011522937862484022
潟,0.014585037962709855,0.008879771649472519
柳,0.12245053907921222,0.03895762041298598
赤,0.029211782461692756,0.01348900943686123
府,-0.02118907690801475,-0.026402495044706802
門,-0.010634617000098691,-0.040201575471518265
矢,0.09714197310844082,0.032740488168054874
出,-0.028815119098859122,-0.050422375101294215
今,-0.03051331934886436,-0.03488981343507337
会,0.032481561741898965,-0.011740528514295242
奥,0.10328358380394184,0.08286333905698441
阜,-0.00700524082579996,-0.019973819306211817
治,-0.028462958416065113,-0.031078720949788103
丸,-0.02500638184524496,-0.038285441223726686
喜,-0.012781697912957008,-0.036553622085704264
荒,0.09093881455441317,0.011954032263612724
元,0.05462252268419027,0.023063927186398332
標,-0.12078725961410947,0.20796009676616062
第,0.10878677499142393,0.09774643060430893
取,-0.011998028988369335,-0.00806787933331739
線,-0.12078492784342362,0.20796016790389696
塩,-0.00830728775213297,-0.01228959607351328
館,0.1096046212313147,0.0529945605556989
園,-0.0937605878781381,-0.00943100670293292
志,-0.0075768586456819,-0.030367425235448955
緑,-0.054115341098834785,0.05282804998644872
桜,-0.014619159705381196,-0.013955689825597502
玉,-0.007530209673280194,-0.030641595573958742
能,0.04207850369113487,-0.0013940745209183815
常,0.0050070592776459595,0.007594565586450631
亀,-0.036695478676764356,-0.037472762128310695
堂,0.13296696523489737,0.04109389680541427
光,-0.0377071330571357,0.0019565412580935765
栄,-0.0743155243488139,0.02789273656384824
湯,0.06646495734968765,0.005483559104032499
